batter,name,apr_PA,apr_BABIP,apr_hard_hit_rate,apr_barrel_rate,apr_z_contact_rate,apr_hr_fb_rate,apr_BA,apr_wOBA,apr_HR_rate,apr_xBA,apr_xwOBA,luck_score,verdict,mj_PA,mj_BABIP,mj_BA,mj_wOBA,mj_HR_rate,year,delta_BABIP,delta_BA,delta_wOBA,delta_HR_rate,xwOBA_gap,xBA_gap,prediction_correct,signal_strength
621466,Dj Stewart,83,0.2195,0.2948717948717949,0.1555555555555555,0.7885,0.25,0.2063,0.3710843373493976,0.0482,0.286027027027027,0.395161427528295,0.399,Buy low,118,0.2059,0.1531,0.261864406779661,0.0085,2024,-0.0136,-0.0533,-0.1092,-0.0397,0.0241,0.0797,0.0,Strong buy
621493,Taylor Ward,145,0.299,0.2590673575129533,0.1428571428571428,0.8537,0.1892,0.2628,0.3420689655172413,0.0483,0.3805714285714285,0.4061270688638373,0.0023,Neutral,313,0.2584,0.206,0.3,0.0288,2024,-0.0405,-0.0568,-0.0421,-0.0195,0.0641,0.1178,,Neutral
621566,Matt Olson,140,0.25,0.2982456140350877,0.136986301369863,0.8182,0.12,0.1833,0.31,0.0214,0.361281690140845,0.3668774933500241,0.251,Buy low,326,0.291,0.2339,0.319478527607362,0.0429,2024,0.041,0.0506,0.0095,0.0215,0.0569,0.1779,1.0,Strong buy
622534,Manuel Margot,72,0.2128,0.225,0.0666666666666666,0.8272,0.0833,0.1746,0.2354166666666666,0.0139,0.2906923076923077,0.2775417215634607,0.4346,Buy low,182,0.2877,0.2604,0.3038461538461538,0.011,2024,0.0749,0.0858,0.0684,-0.0029,0.0421,0.1161,1.0,Strong buy
622761,Jorge Mateo,52,0.4118,0.1666666666666666,0.0357142857142857,0.8246,0.0,0.2979,0.3634615384615384,0.0,0.3412307692307692,0.3349106125356125,-0.5594,Sell high,165,0.25,0.2222,0.2818181818181818,0.0303,2024,-0.1618,-0.0757,-0.0816,0.0303,-0.0286,0.0434,1.0,Strong sell
623912,Harold Ramírez,124,0.3011,0.1951219512195122,0.0333333333333333,0.7857,0.0909,0.25,0.2891129032258064,0.0081,0.2994939759036145,0.2944902322024472,-0.0085,Neutral,121,0.3736,0.2966,0.3070247933884297,0.0083,2024,0.0726,0.0466,0.0179,0.0002,0.0054,0.0495,,Neutral
623993,Anthony Santander,133,0.2366,0.2291666666666666,0.0444444444444444,0.825,0.2143,0.2333,0.3406015037593984,0.0451,0.2657209302325581,0.3444961027711826,0.3099,Buy low,321,0.2367,0.2612,0.3803738317757009,0.0841,2024,0.0002,0.0278,0.0398,0.039,0.0039,0.0324,1.0,Strong buy
624413,Pete Alonso,142,0.25,0.2054054054054054,0.1153846153846153,0.9017,0.2581,0.252,0.3528169014084507,0.0563,0.2964772727272727,0.3682531996325781,0.2417,Buy low,340,0.2791,0.2418,0.3416176470588235,0.0412,2024,0.0291,-0.0101,-0.0112,-0.0152,0.0154,0.0445,0.0,Strong buy
624415,Cavan Biggio,99,0.3077,0.1150442477876106,0.0377358490566037,0.8814,0.1,0.2024,0.2893939393939393,0.0101,0.3237391304347826,0.288514213755593,-0.0448,Neutral,118,0.2586,0.19,0.2877118644067797,0.0339,2024,-0.0491,-0.0124,-0.0017,0.0238,-0.0009,0.1214,,Neutral
624424,Michael Conforto,130,0.2921,0.2716049382716049,0.1034482758620689,0.8269,0.1667,0.252,0.3273076923076923,0.0385,0.3433690476190476,0.3598930335096054,0.0367,Neutral,200,0.2458,0.1943,0.299,0.025,2024,-0.0464,-0.0577,-0.0283,-0.0135,0.0326,0.0913,,Neutral
624428,Adam Frazier,85,0.2414,0.1428571428571428,0.0192307692307692,0.9082,0.0,0.1972,0.28,0.0,0.2938846153846154,0.3287941742081448,0.2906,Buy low,138,0.2268,0.1969,0.2583333333333333,0.0217,2024,-0.0146,-0.0003,-0.0217,0.0217,0.0488,0.0967,0.0,Strong buy
624431,Jose Trevino,63,0.2857,0.2209302325581395,0.0392156862745098,0.8971,0.1333,0.2807,0.3190476190476191,0.0317,0.2929302325581395,0.3356053791887125,0.0663,Slight buy,130,0.2386,0.2288,0.3107692307692307,0.0462,2024,-0.0471,-0.0519,-0.0083,0.0144,0.0166,0.0122,0.0,Slight buy
624503,Nick Gordon,77,0.2075,0.219047619047619,0.0363636363636363,0.8485,0.2308,0.1918,0.2428571428571428,0.039,0.3104509803921568,0.31629944992351,0.4536,Buy low,193,0.3106,0.2527,0.2992227979274611,0.0259,2024,0.1031,0.061,0.0564,-0.0131,0.0734,0.1187,1.0,Strong buy
624585,Jorge Soler,136,0.2895,0.2641509433962264,0.0675675675675675,0.7976,0.1515,0.2269,0.3169117647058823,0.0368,0.3089305555555555,0.3301311725088582,0.0497,Neutral,275,0.3077,0.2469,0.3441818181818182,0.0255,2024,0.0182,0.02,0.0273,-0.0113,0.0132,0.082,,Neutral
630105,Jake Cronenworth,138,0.2812,0.2404371584699453,0.1111111111111111,0.9231,0.1667,0.2627,0.3547101449275363,0.029,0.3615698924731182,0.4024963223000408,0.0896,Slight buy,316,0.2744,0.2404,0.3254746835443037,0.0316,2024,-0.0068,-0.0223,-0.0292,0.0027,0.0478,0.0989,0.0,Slight buy
641313,Tim Anderson,107,0.3731,0.1811023622047244,0.0158730158730158,0.7826,0.0,0.2475,0.2757009345794392,0.0,0.3104603174603175,0.2778541656254685,-0.366,Sell high,140,0.2816,0.2086,0.1978571428571428,0.0,2024,-0.0916,-0.0389,-0.0778,0.0,0.0022,0.0629,1.0,Strong sell
641343,Jake Bauers,75,0.35,0.2285714285714285,0.1111111111111111,0.8125,0.1429,0.2254,0.2866666666666667,0.0267,0.3484166666666666,0.3060232532613585,-0.2523,Sell high,176,0.3068,0.2215,0.3318181818181818,0.0341,2024,-0.0432,-0.0039,0.0452,0.0074,0.0194,0.1231,0.0,Strong sell
641355,Cody Bellinger,109,0.2329,0.2727272727272727,0.1,0.7983,0.1429,0.2245,0.3288990825688073,0.0459,0.2812028985507246,0.355311079686985,0.3342,Buy low,256,0.3439,0.2954,0.34296875,0.0195,2024,0.111,0.0709,0.0141,-0.0263,0.0264,0.0567,1.0,Strong buy
641487,J. p. Crawford,113,0.2564,0.2313432835820895,0.0422535211267605,0.916,0.1667,0.22,0.3084070796460177,0.0177,0.2849558823529411,0.3176324081523196,0.2116,Buy low,237,0.25,0.2067,0.3,0.0295,2024,-0.0064,-0.0133,-0.0084,0.0118,0.0092,0.065,0.0,Strong buy
641584,Jake Fraley,75,0.3265,0.1170212765957446,0.0465116279069767,0.8367,0.1538,0.2647,0.3506666666666667,0.0267,0.3134418604651163,0.2996424242424242,-0.1404,Sell high,186,0.3261,0.2733,0.3051075268817204,0.0108,2024,-0.0004,0.0085,-0.0456,-0.0159,-0.051,0.0487,1.0,Strong sell
641598,Mitch Garver,114,0.193,0.2376237623762376,0.0526315789473684,0.8083,0.1875,0.1443,0.2578947368421052,0.0263,0.2520943396226415,0.2810641550457339,0.5295,Buy low,252,0.2266,0.1784,0.2952380952380952,0.0357,2024,0.0336,0.0341,0.0373,0.0094,0.0232,0.1078,1.0,Strong buy
641680,Jonah Heim,107,0.3205,0.2323943661971831,0.054054054054054,0.875,0.12,0.2718,0.305607476635514,0.028,0.2815774647887324,0.2897205567018651,-0.1062,Slight sell,261,0.2461,0.2208,0.2704980842911877,0.023,2024,-0.0744,-0.051,-0.0351,-0.005,-0.0159,0.0097,1.0,Slight sell
641857,Ryan Mcmahon,138,0.4268,0.3128491620111732,0.1204819277108433,0.8511,0.2222,0.325,0.3956521739130434,0.029,0.3709452054794521,0.3742588562419655,-0.6377,Sell high,319,0.3073,0.2376,0.330564263322884,0.0376,2024,-0.1196,-0.0874,-0.0651,0.0086,-0.0214,0.0459,1.0,Strong sell
641933,Tyler O'neill,107,0.3208,0.2982456140350877,0.2321428571428571,0.8053,0.4167,0.3,0.4551401869158878,0.0935,0.3675471698113207,0.46310790144435,-0.1116,Slight sell,249,0.3387,0.2455,0.3540160642570281,0.0522,2024,0.018,-0.0545,-0.1011,-0.0412,0.008,0.0675,1.0,Slight sell
642133,Rowdy Tellez,105,0.2656,0.2543859649122807,0.0461538461538461,0.8689,0.0556,0.1935,0.2533333333333333,0.0095,0.3261016949152542,0.2989361468505654,0.1712,Buy low,195,0.2941,0.2682,0.3305128205128205,0.041,2024,0.0285,0.0746,0.0772,0.0315,0.0456,0.1326,1.0,Strong buy
642350,José Siri,109,0.3,0.2342342342342342,0.1153846153846153,0.6794,0.1818,0.1771,0.2587155963302752,0.0183,0.3789555555555556,0.2905529785333503,-0.0023,Neutral,227,0.2437,0.203,0.3011013215859031,0.0529,2024,-0.0563,0.0259,0.0424,0.0345,0.0318,0.2019,,Neutral
642708,Amed Rosario,115,0.3474,0.2413793103448276,0.0638297872340425,0.9097,0.0909,0.3125,0.3543478260869565,0.0174,0.3061162790697674,0.3304698932951107,-0.2392,Sell high,171,0.3817,0.3067,0.3391812865497076,0.0,2024,0.0343,-0.0058,-0.0152,-0.0174,-0.0239,-0.0064,1.0,Strong sell
642715,Willy Adames,144,0.3222,0.2894736842105263,0.0930232558139534,0.8046,0.2121,0.2927,0.4052083333333333,0.0486,0.3212235294117647,0.4194824398607665,-0.1152,Slight sell,338,0.2864,0.2376,0.328698224852071,0.0385,2024,-0.0358,-0.0551,-0.0765,-0.0101,0.0143,0.0285,1.0,Slight sell
642731,Thairo Estrada,121,0.2619,0.26,0.0595238095238095,0.8788,0.2,0.2241,0.2805785123966942,0.0331,0.3118205128205128,0.2845655199803317,0.1844,Buy low,237,0.2333,0.2098,0.2723628691983122,0.0211,2024,-0.0286,-0.0143,-0.0082,-0.012,0.004,0.0877,0.0,Strong buy
643217,Andrew Benintendi,122,0.2333,0.1935483870967742,0.0714285714285714,0.8654,0.0938,0.2051,0.2459016393442623,0.0246,0.2933928571428571,0.2943896304443328,0.3304,Buy low,221,0.2215,0.199,0.2608597285067873,0.0226,2024,-0.0118,-0.0061,0.015,-0.002,0.0485,0.0883,1.0,Strong buy
643289,Mauricio Dubón,69,0.2982,0.22,0.0363636363636363,0.9079,0.0625,0.2812,0.3217391304347826,0.0145,0.2505454545454545,0.2937037037037037,0.0062,Neutral,211,0.2959,0.2677,0.3163507109004739,0.0142,2024,-0.0024,-0.0136,-0.0054,-0.0003,-0.028,-0.0307,,Neutral
643396,Isiah Kiner-falefa,103,0.3333,0.1627906976744186,0.0416666666666666,0.9412,0.1111,0.2766,0.3388349514563106,0.0194,0.3685538461538461,0.3754239731142644,-0.1728,Sell high,192,0.3179,0.3068,0.3622395833333333,0.0312,2024,-0.0155,0.0302,0.0234,0.0118,0.0366,0.092,0.0,Strong sell
643446,Jeff Mcneil,124,0.2556,0.16,0.0109890109890109,0.9455,0.05,0.2222,0.3064516129032258,0.0081,0.3006470588235294,0.3309020193292371,0.2175,Buy low,262,0.2353,0.2295,0.2902671755725191,0.0305,2024,-0.0203,0.0073,-0.0162,0.0225,0.0245,0.0784,0.0,Strong buy
643565,Mike Tauchman,105,0.3387,0.1928571428571428,0.1228070175438596,0.8477,0.2105,0.2907,0.4061904761904761,0.0381,0.3476666666666667,0.4012691698769218,-0.1995,Sell high,198,0.2609,0.2159,0.2669191919191919,0.0101,2024,-0.0778,-0.0748,-0.1393,-0.028,-0.0049,0.057,1.0,Strong sell
645277,Ozzie Albies,110,0.3537,0.2283464566929134,0.0704225352112676,0.8226,0.1154,0.32,0.4004545454545454,0.0273,0.3220869565217391,0.3709463722584557,-0.2709,Sell high,302,0.2588,0.2347,0.2915562913907285,0.0199,2024,-0.0949,-0.0853,-0.1089,-0.0074,-0.0295,0.0021,1.0,Strong sell
646240,Rafael Devers,101,0.3548,0.2892561983471074,0.1525423728813559,0.8065,0.2,0.3023,0.4059405940594059,0.0396,0.3602727272727273,0.4195034520370967,-0.276,Sell high,332,0.3538,0.299,0.4144578313253012,0.0633,2024,-0.001,-0.0033,0.0085,0.0236,0.0136,0.0579,0.0,Strong sell
647304,Josh Naylor,134,0.266,0.2828947368421052,0.1075268817204301,0.8514,0.3333,0.2689,0.371641791044776,0.0522,0.3491249999999999,0.4074611555556647,0.1611,Buy low,294,0.2263,0.2226,0.3292517006802721,0.0544,2024,-0.0396,-0.0463,-0.0424,0.0022,0.0358,0.0802,0.0,Strong buy
647351,Abraham Toro,106,0.3151,0.1875,0.0555555555555555,0.9426,0.0833,0.2577,0.3188679245283018,0.0189,0.2968382352941176,0.3142951692051742,-0.0793,Slight sell,229,0.2931,0.2558,0.2947598253275109,0.0175,2024,-0.022,-0.0019,-0.0241,-0.0014,-0.0046,0.0391,1.0,Slight sell
650333,Luis Arráez,144,0.3305,0.110091743119266,0.0254237288135593,0.943,0.0333,0.303,0.3357638888888889,0.0069,0.3159827586206897,0.3298987068965517,-0.1573,Sell high,326,0.3165,0.3099,0.3222392638036809,0.0092,2024,-0.014,0.0069,-0.0135,0.0023,-0.0059,0.013,1.0,Strong sell
650391,Eloy Jiménez,83,0.2407,0.3181818181818182,0.08,0.8646,0.4444,0.2267,0.3090361445783132,0.0482,0.3064,0.325923300344234,0.2827,Buy low,176,0.2824,0.2393,0.2778409090909091,0.0114,2024,0.0417,0.0126,-0.0312,-0.0368,0.0169,0.0797,0.0,Strong buy
650402,Gleyber Torres,148,0.3333,0.1565656565656565,0.0212765957446808,0.7937,0.0,0.2403,0.2858108108108108,0.0,0.2881294117647058,0.2911259400248964,-0.1676,Sell high,300,0.268,0.2357,0.318,0.0333,2024,-0.0653,-0.0046,0.0322,0.0333,0.0053,0.0478,0.0,Strong sell
650489,Willi Castro,118,0.3636,0.1907894736842105,0.0476190476190476,0.8431,0.1333,0.2453,0.3347457627118644,0.0169,0.3642166666666667,0.3088590786779446,-0.3233,Sell high,325,0.327,0.2606,0.3536923076923077,0.0154,2024,-0.0366,0.0153,0.0189,-0.0016,-0.0259,0.1189,0.0,Strong sell
650490,Yandy Díaz,144,0.2692,0.2631578947368421,0.0476190476190476,0.9,0.1304,0.2385,0.321875,0.0208,0.2913541666666666,0.3303731735856736,0.1501,Buy low,307,0.3219,0.2923,0.3485342019543974,0.0261,2024,0.0527,0.0538,0.0267,0.0052,0.0085,0.0529,1.0,Strong buy
650559,Bryan De la cruz,140,0.3261,0.2793296089385474,0.1263157894736842,0.7871,0.1724,0.2652,0.3232142857142857,0.0357,0.3763804347826087,0.3868084525334181,-0.132,Sell high,324,0.2941,0.2409,0.3126543209876543,0.0401,2024,-0.032,-0.0242,-0.0106,0.0044,0.0636,0.1112,1.0,Strong sell
650859,Luis Rengifo,94,0.3571,0.1969696969696969,0.0138888888888888,0.9298,0.1538,0.3103,0.351063829787234,0.0213,0.2751470588235294,0.292218085106383,-0.2934,Sell high,212,0.3293,0.298,0.3365566037735849,0.0189,2024,-0.0278,-0.0124,-0.0145,-0.0024,-0.0588,-0.0352,1.0,Strong sell
656305,Matt Chapman,137,0.2637,0.2923976608187134,0.0989010989010989,0.8514,0.1786,0.2231,0.2937956204379562,0.0365,0.3231627906976744,0.3192576233984993,0.1784,Buy low,335,0.303,0.2483,0.3637313432835821,0.0328,2024,0.0393,0.0252,0.0699,-0.0037,0.0255,0.1001,1.0,Strong buy
656413,Stuart Fairchild,81,0.25,0.2777777777777778,0.0612244897959183,0.7907,0.0909,0.2055,0.2629629629629629,0.0123,0.2999166666666666,0.3007242798353909,0.2497,Buy low,139,0.2976,0.2381,0.3363309352517986,0.036,2024,0.0476,0.0326,0.0734,0.0236,0.0378,0.0944,1.0,Strong buy
656555,Rhys Hoskins,128,0.2338,0.2681159420289855,0.1466666666666666,0.8231,0.2424,0.2364,0.35546875,0.0625,0.3064594594594594,0.3979230408580567,0.3268,Buy low,222,0.2458,0.2103,0.3119369369369369,0.0541,2024,0.012,-0.0261,-0.0435,-0.0084,0.0425,0.0701,0.0,Strong buy
656582,Connor Joe,110,0.3243,0.237037037037037,0.0909090909090909,0.8473,0.1875,0.2812,0.359090909090909,0.0273,0.2708493150684931,0.3228827685827685,-0.1265,Sell high,235,0.2692,0.219,0.3012765957446808,0.017,2024,-0.0551,-0.0622,-0.0578,-0.0103,-0.0362,-0.0104,1.0,Strong sell
656716,Zach Mckinstry,62,0.3514,0.2,0.027027027027027,0.8354,0.0,0.2364,0.2564516129032258,0.0,0.4372592592592592,0.3002953396759328,-0.2569,Sell high,152,0.1852,0.162,0.2434210526315789,0.0197,2024,-0.1662,-0.0744,-0.013,0.0197,0.0438,0.2009,1.0,Strong sell
656775,Cedric Mullins,117,0.2,0.2434210526315789,0.0779220779220779,0.8974,0.2609,0.2,0.2991452991452991,0.0513,0.3075342465753424,0.3322729468599034,0.4915,Buy low,222,0.2838,0.2304,0.3029279279279279,0.0225,2024,0.0838,0.0304,0.0038,-0.0288,0.0331,0.1075,1.0,Strong buy
656811,Ryan O'hearn,85,0.3065,0.3411764705882353,0.1475409836065573,0.8837,0.2632,0.32,0.4364705882352941,0.0588,0.3890338983050847,0.5153530612923135,-0.0362,Neutral,262,0.2798,0.2638,0.3461832061068702,0.0305,2024,-0.0267,-0.0562,-0.0903,-0.0283,0.0789,0.069,,Neutral
656896,Emmanuel Rivera,79,0.2545,0.2967032967032967,0.0576923076923076,0.8817,0.0,0.2029,0.2569620253164557,0.0,0.3364166666666666,0.3137557768813465,0.2301,Buy low,127,0.2727,0.2018,0.2724409448818898,0.0079,2024,0.0182,-0.0011,0.0155,0.0079,0.0568,0.1335,1.0,Strong buy
656941,Kyle Schwarber,150,0.2429,0.352112676056338,0.1298701298701298,0.7765,0.3478,0.2016,0.316,0.0533,0.3623972602739725,0.3579297868852459,0.2792,Buy low,307,0.3333,0.2642,0.3982084690553746,0.0456,2024,0.0905,0.0626,0.0822,-0.0077,0.0419,0.1608,1.0,Strong buy
657041,Lane Thomas,109,0.2192,0.2152777777777778,0.0416666666666666,0.9398,0.1304,0.1979,0.2724770642201835,0.0275,0.2887462686567164,0.3174760745065332,0.3986,Buy low,249,0.3438,0.2811,0.3738955823293172,0.0241,2024,0.1246,0.0832,0.1014,-0.0034,0.045,0.0908,1.0,Strong buy
657077,Alex Verdugo,133,0.2475,0.2102272727272727,0.0392156862745098,0.9664,0.16,0.2613,0.3466165413533835,0.0301,0.2998241758241758,0.3684945741758241,0.2552,Buy low,328,0.2614,0.2292,0.2762195121951219,0.0183,2024,0.0139,-0.032,-0.0704,-0.0118,0.0219,0.0386,0.0,Strong buy
657136,Connor Wong,83,0.3276,0.203883495145631,0.0526315789473684,0.875,0.3125,0.3077,0.3644578313253012,0.0602,0.3095098039215686,0.3296127366609294,-0.1501,Sell high,244,0.3478,0.2811,0.3415983606557377,0.0205,2024,0.0202,-0.0266,-0.0229,-0.0397,-0.0348,0.0018,1.0,Strong sell
657557,Paul Dejong,89,0.3478,0.2524271844660194,0.0930232558139534,0.6838,0.2727,0.2262,0.2882022471910112,0.0337,0.3167317073170732,0.2906692302276867,-0.2453,Sell high,291,0.2743,0.2342,0.3142611683848797,0.0515,2024,-0.0735,0.008,0.0261,0.0178,0.0025,0.0905,0.0,Strong sell
657757,Gavin Sheets,116,0.2933,0.2676056338028169,0.072463768115942,0.9141,0.15,0.2475,0.3357758620689655,0.0259,0.3769393939393939,0.3525162064946548,0.0295,Neutral,250,0.2381,0.1947,0.2688,0.016,2024,-0.0552,-0.0528,-0.067,-0.0099,0.0167,0.1294,,Neutral
658668,Edward Olivares,76,0.2449,0.1896551724137931,0.1132075471698113,0.875,0.3636,0.2319,0.3282894736842105,0.0526,0.422375,0.4217599261311173,0.2628,Buy low,127,0.2527,0.2232,0.2704724409448819,0.0157,2024,0.0078,-0.0087,-0.0578,-0.0369,0.0935,0.1905,0.0,Strong buy
660271,Shohei Ohtani,157,0.3663,0.3399014778325123,0.2242990654205607,0.845,0.25,0.3212,0.4229299363057325,0.0446,0.4388446601941748,0.478121176663068,-0.3325,Sell high,335,0.3315,0.2897,0.4343283582089552,0.0746,2024,-0.0349,-0.0315,0.0114,0.03,0.0552,0.1177,0.0,Strong sell
660688,Keibert Ruiz,62,0.1915,0.1842105263157894,0.048780487804878,0.963,0.1538,0.193,0.2516129032258064,0.0323,0.218,0.3086204301075269,0.5353,Buy low,249,0.2344,0.2311,0.2618473895582329,0.0241,2024,0.043,0.0381,0.0102,-0.0082,0.057,0.025,1.0,Strong buy
660707,Elehuris Montero,110,0.2405,0.2371794871794871,0.0519480519480519,0.9058,0.087,0.21,0.2522727272727272,0.0182,0.2642571428571428,0.2885470579420579,0.2949,Buy low,152,0.2577,0.1957,0.2703947368421053,0.0132,2024,0.0172,-0.0143,0.0181,-0.005,0.0363,0.0543,1.0,Strong buy
660821,Jesús Sánchez,83,0.2909,0.3392857142857143,0.109090909090909,0.8519,0.25,0.2308,0.3114457831325301,0.0241,0.3563921568627451,0.3288898568633508,0.0411,Neutral,265,0.2907,0.2429,0.3156603773584905,0.0377,2024,-0.0002,0.0121,0.0042,0.0136,0.0174,0.1256,,Neutral
661388,William Contreras,146,0.3763,0.3900709219858156,0.0989010989010989,0.7938,0.2727,0.3228,0.4147260273972603,0.0411,0.3553820224719101,0.3669045246990452,-0.3854,Sell high,331,0.3074,0.255,0.3234138972809667,0.0181,2024,-0.069,-0.0679,-0.0913,-0.023,-0.0478,0.0325,1.0,Strong sell
662139,Daulton Varsho,117,0.2388,0.2638888888888889,0.0845070422535211,0.8497,0.375,0.2115,0.3213675213675214,0.0513,0.26153125,0.3068082811016144,0.2941,Buy low,274,0.2364,0.1862,0.2766423357664233,0.0255,2024,-0.0024,-0.0253,-0.0447,-0.0257,-0.0146,0.05,0.0,Strong buy
663368,Blake Perkins,109,0.3692,0.3373493975903614,0.0701754385964912,0.7778,0.2143,0.2903,0.3770642201834862,0.0275,0.3192982456140351,0.3683140765855604,-0.3495,Sell high,208,0.3385,0.25,0.3036057692307692,0.0144,2024,-0.0308,-0.0403,-0.0735,-0.0131,-0.0088,0.029,1.0,Strong sell
663457,Lars Nootbaar,72,0.2174,0.3552631578947368,0.0833333333333333,0.9028,0.1111,0.1774,0.2729166666666666,0.0139,0.3402553191489361,0.3636936808663888,0.4134,Buy low,161,0.3039,0.2587,0.3468944099378882,0.0373,2024,0.0865,0.0813,0.074,0.0234,0.0908,0.1628,1.0,Strong buy
663527,Tyler Nevin,94,0.381,0.2,0.0833333333333333,0.8222,0.1765,0.314,0.3569148936170212,0.0319,0.3218275862068965,0.351573795863602,-0.4101,Sell high,115,0.1231,0.1146,0.2395652173913043,0.0261,2024,-0.2579,-0.1994,-0.1173,-0.0058,-0.0053,0.0079,1.0,Strong sell
663538,Nico Hoerner,138,0.2832,0.2057142857142857,0.0,0.9122,0.0,0.2581,0.3141304347826087,0.0,0.3169393939393939,0.330831884057971,0.0825,Slight buy,311,0.2708,0.2473,0.3139871382636656,0.0129,2024,-0.0124,-0.0108,-0.0001,0.0129,0.0167,0.0589,0.0,Slight buy
663586,Austin Riley,144,0.2989,0.2903225806451613,0.1325301204819277,0.8101,0.12,0.2248,0.3100694444444444,0.0208,0.3393292682926829,0.3453259271968553,0.0065,Neutral,268,0.3273,0.2727,0.3645522388059701,0.0448,2024,0.0284,0.0479,0.0545,0.0239,0.0353,0.1145,,Neutral
663624,Ryan Mountcastle,123,0.3333,0.2383720930232558,0.1282051282051282,0.8542,0.1905,0.2844,0.3699186991869919,0.0325,0.3623783783783784,0.3661170914902622,-0.1706,Sell high,300,0.3113,0.266,0.3283333333333333,0.03,2024,-0.022,-0.0184,-0.0416,-0.0025,-0.0038,0.078,1.0,Strong sell
663647,Ke'bryan Hayes,138,0.3511,0.2558139534883721,0.0212765957446808,0.9193,0.0667,0.2857,0.3416666666666667,0.0072,0.2982048192771084,0.3171591238471673,-0.2577,Sell high,219,0.2604,0.2212,0.2440639269406392,0.0091,2024,-0.0907,-0.0646,-0.0976,0.0019,-0.0245,0.0125,1.0,Strong sell
663656,Kyle Tucker,140,0.3218,0.3011363636363636,0.1368421052631579,0.92,0.2105,0.3051,0.4246428571428571,0.0571,0.3862666666666667,0.4931970192385755,-0.1127,Slight sell,130,0.1667,0.2308,0.4130769230769231,0.0923,2024,-0.1552,-0.0743,-0.0116,0.0352,0.0686,0.0812,1.0,Slight sell
663697,Jonathan India,126,0.3086,0.1904761904761904,0.028169014084507,0.9286,0.0833,0.25,0.3436507936507936,0.0079,0.3841857142857143,0.3887295667295667,-0.0478,Neutral,304,0.3264,0.2734,0.3582236842105263,0.023,2024,0.0178,0.0234,0.0146,0.0151,0.0451,0.1342,,Neutral
663728,Cal Raleigh,113,0.2545,0.3076923076923077,0.1636363636363636,0.8261,0.3182,0.2079,0.3194690265486726,0.0619,0.3250384615384615,0.3393674064709462,0.2213,Buy low,312,0.2398,0.2094,0.3181089743589743,0.0545,2024,-0.0148,0.0015,-0.0014,-0.0075,0.0199,0.1171,0.0,Strong buy
663743,Nick Fortes,64,0.1346,0.1842105263157894,0.0,0.9538,0.0,0.1186,0.1703125,0.0,0.2360204081632653,0.224984375,0.8244,Buy low,158,0.2734,0.2467,0.2686708860759494,0.0127,2024,0.1388,0.128,0.0984,0.0127,0.0547,0.1174,1.0,Strong buy
663837,Matt Vierling,101,0.3143,0.32,0.0821917808219178,0.8626,0.1579,0.2717,0.3405940594059405,0.0297,0.3711290322580645,0.3754539933993399,-0.0735,Slight sell,295,0.2828,0.2445,0.3276271186440678,0.0373,2024,-0.0315,-0.0272,-0.013,0.0076,0.0349,0.0994,1.0,Slight sell
663886,Tyler Stephenson,89,0.25,0.3452380952380952,0.2040816326530612,0.9114,0.1875,0.2133,0.3331460674157303,0.0337,0.3310416666666667,0.3799173262278995,0.2506,Buy low,242,0.2647,0.242,0.3241735537190083,0.0331,2024,0.0147,0.0287,-0.009,-0.0007,0.0468,0.1177,0.0,Strong buy
663898,Brendan Rodgers,105,0.3235,0.2344827586206896,0.0579710144927536,0.863,0.0909,0.2347,0.2895238095238095,0.0095,0.3161,0.2851678428170769,-0.1199,Slight sell,268,0.3263,0.2709,0.3220149253731343,0.0224,2024,0.0028,0.0362,0.0325,0.0129,-0.0044,0.0814,0.0,Slight sell
664023,Ian Happ,130,0.2949,0.2057142857142857,0.08,0.8256,0.0588,0.2143,0.2903846153846154,0.0077,0.2974931506849315,0.3030775925224201,0.025,Neutral,313,0.2882,0.2416,0.3624600638977636,0.0511,2024,-0.0066,0.0273,0.0721,0.0434,0.0127,0.0832,,Neutral
664034,Ty France,116,0.3291,0.2867132867132867,0.0779220779220779,0.8776,0.1111,0.2667,0.3086206896551723,0.0172,0.3797361111111111,0.3777058712231386,-0.1468,Sell high,237,0.2714,0.2136,0.3088607594936709,0.0253,2024,-0.0577,-0.0531,0.0002,0.0081,0.0691,0.1131,0.0,Strong sell
664056,Harrison Bader,97,0.3382,0.2276422764227642,0.0857142857142857,0.8173,0.1333,0.2717,0.3020618556701031,0.0206,0.3500307692307692,0.3287071383659031,-0.194,Sell high,224,0.3046,0.2598,0.3272321428571428,0.0312,2024,-0.0336,-0.0119,0.0252,0.0106,0.0266,0.0783,0.0,Strong sell
664238,Dylan Moore,79,0.2857,0.2588235294117647,0.119047619047619,0.8737,0.1053,0.2121,0.320253164556962,0.0253,0.2767297297297297,0.3271471037242781,0.071,Slight buy,248,0.2695,0.218,0.3332661290322581,0.0323,2024,-0.0162,0.0059,0.013,0.0069,0.0069,0.0646,1.0,Slight buy
664728,Kyle Isbel,94,0.2353,0.2478632478632478,0.0579710144927536,0.9592,0.1667,0.2159,0.2904255319148936,0.0319,0.2729264705882353,0.2943618863406097,0.3177,Buy low,191,0.2791,0.2339,0.3020942408376963,0.0209,2024,0.0438,0.018,0.0117,-0.011,0.0039,0.057,1.0,Strong buy
