year,batter,name,signal,luck_score,april_woba,april_xwoba,outcome_woba,woba_change,outcome,correct,april_pa,outcome_pa
2025,687363,Victor Scott II,SELL_HIGH,-0.0765,0.34120370370370373,0.2780030422381357,0.2735632183908046,-0.06764048531289912,DECLINED,True,108,261
2025,502671,Paul Goldschmidt,SELL_HIGH,-0.079,0.3861538461538462,0.3676086382845188,0.31496350364963505,-0.07119034250421113,DECLINED,True,130,274
2025,666149,Tyler Fitzgerald,SELL_HIGH,-0.0861,0.35444444444444445,0.2545273920215963,0.24545454545454545,-0.108989898989899,DECLINED,True,90,132
2025,663698,Joey Bart,SELL_HIGH,-0.0945,0.3724719101123595,0.3176419259692215,0.2657718120805369,-0.10670009803182262,DECLINED,True,89,149
2025,656716,Zach McKinstry,SELL_HIGH,-0.0956,0.38437499999999997,0.33696733739306944,0.3385057471264368,-0.04586925287356319,DECLINED,True,112,261
2025,669701,Josh Smith,SELL_HIGH,-0.0994,0.3829545454545455,0.32249421024287384,0.3347176079734219,-0.048236937481123565,DECLINED,True,88,301
2025,670224,Kameron Misner,SELL_HIGH,-0.1002,0.4029761904761905,0.3051337921888053,0.20451127819548873,-0.19846491228070176,DECLINED,True,84,133
2025,595879,Javier Báez,SELL_HIGH,-0.1021,0.3395348837209302,0.2611849594763242,0.3061135371179039,-0.033421346603026314,DECLINED,True,86,229
2025,592450,Aaron Judge,SELL_HIGH,-0.1061,0.5353571428571429,0.48998529660826157,0.43369905956112853,-0.10165808329601433,DECLINED,True,140,319
2025,656976,Pavin Smith,SELL_HIGH,-0.147,0.47857142857142854,0.3860465736962682,0.30057803468208094,-0.1779933938893476,DECLINED,True,91,173
