batter,name,PA,BABIP,hard_hit_rate,barrel_rate,sweet_spot_rate,avg_exit_velocity,z_contact_rate,hr_fb_rate,pull_rate,o_swing_rate,gb_rate,fb_rate,bb_rate,k_rate,bb_k_ratio,wOBA,xwOBA,xwOBA_gap,team,park_factor,career_babip,babip_baseline,_age_babip,age_adj_career_babip,park_adj_babip_expected,park_adj_hrfb_expected,oaa_babip_adj,xwoba_3yr,wrc_plus_3yr,quality_tier,luck_score,platoon_modifier,career_pa,birth_year,age,seasonal_pattern,amplification_cap_applied,verdict,this_is_real,tier_sell,age_flag
681807,David Fry,35,0.412,0.412,0.118,0.235,88.31176470588235,0.756,0.0,0.412,0.218,0.176,0.412,0.171,0.343,0.5,0.31,0.298,-0.012,CLE,1.0,0.2892,0.2892,31,0.2892,0.2955,0.145,-0.0017283950617283952,0.29913141993957704,95.0,Average (95-99),-0.0144,,691.0,1995,31,,False,Neutral,,,
693304,Nick Gonzales,74,0.321,0.393,0.018,0.089,87.09285714285714,0.861,0.0,0.357,0.325,0.571,0.161,0.054,0.189,0.286,0.266,0.285,0.019,PIT,1.0,0.3081,0.3081,27,0.3081,0.2994,0.145,0.001308550185873606,0.2992827735644637,95.0,Average (95-99),-0.0148,,972.0,1999,27,,False,Neutral,,,
665966,Carlos Narváez,49,0.324,0.529,0.059,0.088,91.81176470588235,0.857,0.0,0.235,0.326,0.441,0.294,0.041,0.265,0.154,0.263,0.251,-0.012,BOS,1.0,,0.3,28,0.3,0.2968,0.145,-0.0032410256410256412,0.2934229934924078,93.2,Below Avg (85-94),-0.0154,,500.0,1998,28,,False,Neutral,,,
592626,Joc Pederson,64,0.324,0.543,0.0,0.114,93.22,0.747,0.083,0.314,0.245,0.371,0.343,0.172,0.266,0.647,0.323,0.33,0.007,TEX,1.05,0.2956,0.2956,34,0.2867,0.3034,0.1522,0.002411347517730497,0.3577008474576271,119.2,Above Avg (100-119),-0.0157,,4653.0,1992,34,,False,Neutral,,,
643446,Jeff Mcneil,87,0.317,0.375,0.016,0.109,87.334375,0.943,0.143,0.391,0.312,0.477,0.108,0.092,0.138,0.667,0.333,0.356,0.023,ATH,0.96,0.3234,0.3234,34,0.3137,0.2995,0.1392,-0.001654320987654321,0.30503413400758533,93.0,Below Avg (85-94),-0.0161,Platoon-weak overperformance (amplified),3673.0,1992,34,,False,Neutral,,,
689414,Liam Hicks,87,0.296,0.387,0.053,0.173,87.30266666666667,0.99,0.25,0.413,0.22,0.413,0.213,0.057,0.057,1.0,0.378,0.416,0.038,MIA,0.95,,0.3,27,0.3,0.2843,0.1377,-0.0007453416149068322,0.315,95.0,Average (95-99),-0.0166,Platoon-strength sell (dampened),444.0,1999,27,,False,Neutral,Confirmed,,
656484,Tristan Gray,41,0.35,0.364,0.136,0.136,87.61818181818181,0.783,0.4,0.409,0.383,0.348,0.217,0.049,0.366,0.133,0.316,0.308,-0.008,MIN,1.0,,0.3,30,0.3,0.3075,0.145,-0.0004968944099378882,0.32647540983606554,103.6,Above Avg (100-119),-0.0179,,149.0,1996,30,,False,Neutral,,,
666211,Taylor Trammell,33,0.5,0.45,0.05,0.1,88.635,0.778,0.0,0.55,0.241,0.55,0.25,0.121,0.273,0.444,0.389,0.29,-0.099,HOU,1.0,,0.3,29,0.3,0.2923,0.145,0.0023272727272727273,0.28092964824120603,89.2,Below Avg (85-94),-0.0179,,507.0,1997,29,,False,Neutral,,,
666126,Carlos Cortes,58,0.326,0.511,0.128,0.213,91.4659574468085,0.881,0.222,0.396,0.229,0.5,0.188,0.103,0.069,1.5,0.398,0.446,0.048,ATH,0.96,,0.3,29,0.3,0.2888,0.1392,0.000773109243697479,0.314,95.7,Average (95-99),-0.019,,127.0,1997,29,,False,Neutral,,,
681297,Colton Cowser,58,0.303,0.485,0.121,0.152,86.24848484848485,0.7,0.0,0.424,0.282,0.588,0.206,0.103,0.31,0.333,0.243,0.293,0.05,BAL,1.0,0.267,0.267,26,0.267,0.2554,0.145,-0.0015546558704453441,0.31633366733466933,100.4,Above Avg (100-119),-0.021,,1038.0,2000,26,,False,Neutral,,,
664023,Ian Happ,97,0.292,0.426,0.148,0.204,89.69074074074075,0.825,0.333,0.444,0.257,0.463,0.333,0.155,0.278,0.556,0.39,0.38,-0.01,CHC,1.0,0.3014,0.3014,32,0.2924,0.2931,0.145,0.0007291666666666667,0.34999502734957727,111.1,Above Avg (100-119),-0.0238,Platoon-strength sell (dampened),4515.0,1994,32,,False,Neutral,Confirmed,,
672016,Denzel Clarke,60,0.31,0.536,0.036,0.036,91.89642857142856,0.789,0.0,0.379,0.29,0.75,0.062,0.067,0.4,0.167,0.197,0.205,0.008,ATH,0.96,,0.3,26,0.3,0.2754,0.1392,-0.0026115702479338845,0.25,76.2,Poor (<85),-0.0247,,203.0,2000,26,,False,Neutral,,,
543510,James Mccann,39,0.333,0.417,0.083,0.125,92.35416666666669,0.86,0.0,0.167,0.442,0.56,0.2,0.026,0.333,0.077,0.235,0.215,-0.02,AZ,1.0,0.2756,0.2756,36,0.2591,0.2504,0.145,0.0013416149068322981,0.31567785234899326,100.2,Above Avg (100-119),-0.0249,Platoon-weak overperformance (amplified),3467.0,1990,36,,False,Neutral,,,
807799,Masataka Yoshida,48,0.344,0.438,0.0,0.094,90.35625,0.905,0.0,0.438,0.202,0.594,0.156,0.188,0.125,1.5,0.393,0.329,-0.064,BOS,1.0,0.3319,0.3319,33,0.3219,0.3087,0.145,-0.003164835164835165,0.3238283582089552,102.8,Above Avg (100-119),-0.0274,,1234.0,1993,33,,False,Neutral,,,
677800,Wilyer Abreu,92,0.328,0.507,0.119,0.194,91.38059701492536,0.853,0.143,0.403,0.289,0.388,0.313,0.076,0.196,0.389,0.347,0.387,0.04,BOS,1.0,0.3058,0.3058,27,0.3058,0.3027,0.145,-0.0030716332378223497,0.3316996838777661,105.3,Above Avg (100-119),-0.0278,Platoon-strength sell (dampened),1016.0,1999,27,,False,Neutral,,,
661388,William Contreras,88,0.338,0.448,0.075,0.134,91.37611940298508,0.917,0.133,0.358,0.256,0.403,0.224,0.102,0.136,0.75,0.372,0.364,-0.008,MIL,1.0,0.3266,0.3266,29,0.3266,0.3276,0.145,0.000968944099378882,0.34232221652129297,108.7,Above Avg (100-119),-0.028,,2579.0,1997,29,,False,Neutral,Confirmed,,
669134,Luis Campusano,39,0.4,0.481,0.111,0.296,85.21481481481482,0.833,0.286,0.481,0.355,0.407,0.259,0.077,0.231,0.333,0.441,0.382,-0.059,SD,1.0,0.3106,0.3106,28,0.3106,0.3153,0.145,0.004689655172413793,0.31227999999999995,99.1,Average (95-99),-0.0286,,610.0,1998,28,,False,Neutral,,,
700932,Kyle Manzardo,76,0.316,0.282,0.103,0.051,88.48205128205129,0.769,0.111,0.553,0.299,0.436,0.231,0.079,0.382,0.207,0.247,0.29,0.043,CLE,1.0,0.284,0.284,26,0.284,0.2833,0.145,-0.0007384615384615384,0.31155458515283846,98.9,Average (95-99),-0.0307,,736.0,2000,26,,False,Neutral,,,
500743,Miguel Rojas,39,0.414,0.433,0.067,0.2,89.56,0.778,0.2,0.333,0.325,0.452,0.161,0.077,0.128,0.6,0.423,0.391,-0.032,LAD,1.0,0.3012,0.3012,37,0.2741,0.2769,0.145,0.0028059701492537314,0.2961959145775302,94.0,Below Avg (85-94),-0.0311,Platoon-strength sell (dampened),4190.0,1989,37,,False,Neutral,,,
695578,James Wood,118,0.314,0.667,0.3,0.3,97.08166666666666,0.836,0.529,0.317,0.218,0.45,0.283,0.195,0.28,0.697,0.443,0.493,0.05,WSH,1.0,0.3087,0.3087,24,0.3087,0.3059,0.145,-0.002811650485436893,0.35870536585365853,113.9,Above Avg (100-119),-0.0321,Platoon-weak overperformance (amplified),1104.0,2002,24,,False,Neutral,Confirmed,,
666176,Jo Adell,107,0.299,0.494,0.051,0.127,91.83037974683543,0.863,0.107,0.288,0.37,0.362,0.35,0.019,0.206,0.091,0.289,0.317,0.028,LAA,1.0,0.273,0.273,27,0.273,0.2714,0.145,-0.0016,0.33656998158379375,106.8,Above Avg (100-119),-0.0326,Platoon-strength sell (dampened),1716.0,1999,27,,False,Neutral,,,
666397,Edouard Julien,70,0.357,0.442,0.093,0.256,90.17441860465117,0.857,0.143,0.349,0.164,0.558,0.163,0.129,0.257,0.5,0.321,0.372,0.051,COL,1.18,0.2815,0.2815,27,0.2815,0.3192,0.1711,-0.0029798657718120808,0.3217709923664122,120.5,Elite (120-129),-0.0329,,956.0,1999,27,,False,Neutral,,,
671976,Tristan Peters,48,0.345,0.138,0.034,0.103,76.3,0.781,0.0,0.621,0.362,0.379,0.241,0.083,0.312,0.267,0.268,0.237,-0.031,CWS,1.0,,0.3,26,0.3,0.2989,0.145,-0.0011487179487179487,0.146,46.3,Poor (<85),-0.034,,51.0,2000,26,,False,Neutral,,,
805808,Kevin McGonigle,99,0.338,0.417,0.125,0.222,88.71111111111111,0.91,0.037,0.403,0.216,0.278,0.375,0.141,0.131,1.077,0.385,0.418,0.033,DET,1.0,,0.3,22,0.3,0.3051,0.145,-0.0028861985472154964,,100.0,Above Avg (100-119),-0.0345,Platoon-strength sell (dampened),69.0,2004,22,,False,Neutral,Confirmed,,
677592,Everson Pereira,43,0.385,0.483,0.138,0.31,89.27931034482758,0.827,0.429,0.345,0.358,0.414,0.241,0.093,0.209,0.444,0.463,0.446,-0.017,CWS,1.0,,0.3,25,0.3,0.2997,0.145,-0.0002684563758389262,0.26072727272727275,82.8,Poor (<85),-0.0353,Platoon-strength sell (dampened),193.0,2001,25,,False,Neutral,,,
656811,Ryan O'hearn,88,0.345,0.459,0.098,0.18,89.6639344262295,0.885,0.176,0.443,0.288,0.459,0.279,0.136,0.159,0.857,0.385,0.423,0.038,PIT,1.0,0.3234,0.3234,33,0.3137,0.3154,0.145,0.0016950904392764859,0.3418918918918919,108.5,Above Avg (100-119),-0.0355,Platoon-strength sell (dampened),2544.0,1993,33,Second half fader (amplified),False,Neutral,Monitor,,
673548,Seiya Suzuki,52,0.357,0.433,0.067,0.133,90.13666666666668,0.831,0.25,0.333,0.19,0.4,0.267,0.135,0.25,0.538,0.378,0.379,0.001,CHC,1.0,0.3185,0.3185,32,0.3089,0.307,0.145,-0.0019336492890995262,0.35231610775151184,111.8,Above Avg (100-119),-0.0369,Platoon-strength sell (dampened),2284.0,1994,32,,False,Neutral,,,
807713,Matt Shaw,59,0.341,0.372,0.093,0.14,88.5093023255814,0.871,0.182,0.326,0.393,0.409,0.25,0.051,0.203,0.25,0.365,0.378,0.013,CHC,1.0,,0.3,25,0.3,0.3024,0.145,0.0024070796460176993,0.302,95.9,Average (95-99),-0.0374,Platoon-strength sell (dampened),486.0,2001,25,,False,Neutral,,,
678489,Jorge Barrosa,59,0.324,0.229,0.086,0.143,81.22285714285715,0.919,0.111,0.429,0.317,0.486,0.243,0.051,0.305,0.167,0.309,0.251,-0.058,AZ,1.0,,0.3,25,0.3,0.3011,0.145,0.0011428571428571427,0.22236842105263158,70.6,Poor (<85),-0.0392,Platoon-weak overperformance (amplified),136.0,2001,25,,False,Neutral,,,
543877,Christian Vázquez,41,0.4,0.296,0.037,0.037,87.01481481481481,0.881,0.25,0.519,0.294,0.464,0.286,0.122,0.195,0.625,0.441,0.363,-0.078,HOU,1.0,0.2844,0.2844,36,0.2673,0.2685,0.145,0.0012275132275132276,0.26975000000000005,85.6,Below Avg (85-94),-0.0404,,3542.0,1990,36,,False,Neutral,,,
670242,Matt Wallner,85,0.308,0.5,0.095,0.19,90.34761904761903,0.764,0.333,0.476,0.308,0.452,0.214,0.059,0.412,0.143,0.272,0.312,0.04,MIN,1.0,0.2797,0.2797,29,0.2797,0.2802,0.145,0.0004957746478873239,0.35078610804851157,111.4,Above Avg (100-119),-0.0412,Platoon-strength sell (dampened),1040.0,1997,29,,False,Neutral,,,
695600,Carter Jensen,79,0.31,0.458,0.146,0.208,90.96875,0.817,0.375,0.583,0.256,0.438,0.333,0.101,0.278,0.364,0.409,0.388,-0.021,KC,1.0,,0.3,23,0.3,0.3017,0.145,0.0017360703812316714,0.443,140.6,Superstar (130+),-0.0418,Platoon-strength sell (dampened),116.0,2003,23,,False,Neutral,Confirmed,,
808982,Jung hoo Lee,89,0.313,0.382,0.015,0.059,88.82058823529412,0.959,0.083,0.382,0.265,0.485,0.176,0.079,0.157,0.5,0.324,0.326,0.002,SF,0.91,0.3151,0.3151,28,0.3151,0.2888,0.1319,0.002121037463976945,0.3216116129032258,92.9,Below Avg (85-94),-0.042,Platoon-weak overperformance (amplified),837.0,1998,28,,False,Neutral,,,
643376,Danny Jansen,54,0.333,0.29,0.065,0.161,86.26451612903226,0.842,0.2,0.516,0.243,0.419,0.161,0.074,0.352,0.211,0.281,0.253,-0.028,TEX,1.05,0.2754,0.2754,31,0.2754,0.2914,0.1522,0.002220264317180617,0.3022983367983368,100.8,Above Avg (100-119),-0.0436,,2081.0,1995,31,,False,Neutral,,,
677588,José Tena,44,0.414,0.345,0.0,0.138,88.08620689655173,0.754,0.0,0.241,0.343,0.379,0.241,0.045,0.273,0.167,0.301,0.25,-0.051,WSH,1.0,,0.3,25,0.3,0.2982,0.145,-0.0018105263157894738,0.2974878706199461,94.4,Below Avg (85-94),-0.0448,,398.0,2001,25,,False,Neutral,,,
677649,Ezequiel Duran,53,0.351,0.432,0.054,0.108,90.35675675675677,0.902,0.167,0.316,0.321,0.526,0.158,0.075,0.208,0.364,0.338,0.303,-0.035,TEX,1.05,0.3007,0.3007,27,0.3007,0.3076,0.1522,0.00192,0.2843085896076352,94.8,Below Avg (85-94),-0.0448,,1196.0,1999,27,Second half fader (amplified),False,Neutral,,,
678391,Jorbit Vivas,60,0.333,0.214,0.024,0.048,81.12142857142857,0.945,0.0,0.357,0.269,0.545,0.114,0.1,0.1,1.0,0.378,0.329,-0.049,WSH,1.0,,0.3,25,0.3,0.2872,0.145,-0.002830188679245283,0.308,97.8,Average (95-99),-0.0454,,102.0,2001,25,,False,Neutral,Monitor,,
683146,Brett Baty,67,0.295,0.364,0.091,0.136,89.60681818181818,0.847,0.0,0.432,0.353,0.523,0.227,0.045,0.299,0.15,0.249,0.258,0.009,NYM,0.95,0.2815,0.2815,27,0.2815,0.2557,0.1377,-0.001707865168539326,0.31204838709677424,94.1,Below Avg (85-94),-0.0461,,1088.0,1999,27,,False,Neutral,,,
687462,Spencer Horwitz,68,0.333,0.295,0.023,0.045,85.99545454545455,0.954,0.25,0.455,0.255,0.455,0.182,0.162,0.176,0.917,0.391,0.345,-0.046,PIT,1.0,0.3187,0.3187,29,0.3187,0.3212,0.145,0.0025338078291814946,0.33064354066985646,105.0,Above Avg (100-119),-0.0491,,886.0,1997,29,,False,Neutral,Monitor,,
682657,Angel Martínez,74,0.308,0.418,0.091,0.127,87.27272727272727,0.933,0.214,0.364,0.406,0.411,0.25,0.041,0.176,0.231,0.345,0.359,0.014,CLE,1.0,0.2761,0.2761,24,0.2761,0.2742,0.145,-0.0018775510204081635,0.261728943338438,83.1,Poor (<85),-0.0527,Platoon-strength sell (dampened),706.0,2002,24,,False,Neutral,,,
687859,Troy Johnston,80,0.37,0.411,0.036,0.25,88.675,0.875,0.143,0.375,0.35,0.404,0.246,0.062,0.212,0.294,0.356,0.334,-0.022,COL,1.18,,0.3,29,0.3,0.3509,0.1711,-0.0030638297872340424,0.338,126.6,Elite (120-129),-0.0535,,171.0,1997,29,,False,Neutral,,,
670764,Taylor Walls,55,0.294,0.176,0.0,0.0,79.00588235294117,0.873,0.0,0.324,0.214,0.486,0.27,0.055,0.255,0.214,0.257,0.247,-0.01,TB,0.94,0.243,0.243,30,0.243,0.2278,0.1363,-0.0005925925925925926,0.2654357298474946,79.2,Poor (<85),-0.0537,,1582.0,1996,30,,False,Neutral,,,
663743,Nick Fortes,63,0.292,0.49,0.02,0.163,87.92244897959183,0.91,0.143,0.388,0.376,0.551,0.143,0.032,0.143,0.222,0.31,0.326,0.016,TB,0.94,0.2716,0.2716,30,0.2716,0.242,0.1363,-0.003311627906976744,0.25891333333333333,77.3,Poor (<85),-0.0539,Platoon-weak overperformance (amplified),1218.0,1996,30,,False,Neutral,,,
606192,Teoscar Hernández,81,0.326,0.388,0.143,0.184,89.2938775510204,0.792,0.286,0.28,0.301,0.46,0.28,0.074,0.309,0.24,0.335,0.35,0.015,LAD,1.0,0.3109,0.3109,34,0.3016,0.3025,0.145,0.000864864864864865,0.335316631130064,106.4,Above Avg (100-119),-0.0539,,4463.0,1992,34,,False,Neutral,,,
682663,Agustín Ramírez,99,0.281,0.333,0.061,0.121,88.15454545454546,0.779,0.182,0.303,0.29,0.455,0.167,0.091,0.232,0.391,0.302,0.286,-0.016,MIA,0.95,0.281,0.281,25,0.281,0.2669,0.1377,-6.282722513089006e-05,0.332,100.1,Above Avg (100-119),-0.0549,Platoon-strength sell (dampened),654.0,2001,25,,False,Neutral,,,
668930,Brice Turang,94,0.333,0.574,0.111,0.278,93.24444444444444,0.88,0.235,0.218,0.173,0.411,0.304,0.191,0.213,0.9,0.411,0.432,0.021,MIL,1.0,0.307,0.307,27,0.307,0.3071,0.145,0.00012090680100755668,0.3075915411355736,97.6,Average (95-99),-0.0578,Platoon-strength sell (dampened),1786.0,1999,27,,False,Neutral,Monitor,,
691026,Masyn Winn,77,0.327,0.26,0.04,0.14,84.396,0.833,0.111,0.42,0.263,0.44,0.18,0.117,0.208,0.562,0.352,0.326,-0.026,STL,1.0,0.3016,0.3016,24,0.3016,0.3026,0.145,0.0009580838323353293,0.28730587337909996,91.2,Below Avg (85-94),-0.0622,,1362.0,2002,24,,False,Neutral,,,
609280,Miguel Andújar,51,0.41,0.462,0.0,0.103,89.86153846153846,0.921,0.0,0.487,0.388,0.513,0.128,0.02,0.196,0.1,0.369,0.275,-0.094,SD,1.0,0.3366,0.3366,31,0.3366,0.3297,0.145,0.0030954773869346732,0.29572133333333334,93.9,Below Avg (85-94),-0.0675,,1820.0,1995,31,,False,Neutral,,,
677594,Julio Rodríguez,108,0.333,0.386,0.057,0.129,88.44571428571429,0.832,0.071,0.357,0.37,0.529,0.2,0.111,0.222,0.5,0.325,0.316,-0.009,SEA,1.0,0.3241,0.3241,26,0.3241,0.3123,0.145,-0.0018447488584474887,0.34624742268041236,109.9,Above Avg (100-119),-0.0679,,2671.0,2000,26,,False,Neutral,,,
702222,Justin Crawford,69,0.348,0.37,0.022,0.109,87.88478260869564,0.905,0.0,0.348,0.366,0.652,0.13,0.101,0.203,0.5,0.336,0.295,-0.041,PHI,1.06,,0.3,22,0.3,0.3078,0.1537,-0.00023045267489711936,,100.0,Above Avg (100-119),-0.0685,Platoon-strength sell (dampened),55.0,2004,22,,False,Neutral,,,
595879,Javier Báez,65,0.32,0.294,0.02,0.118,84.01176470588236,0.868,0.111,0.255,0.508,0.431,0.176,0.015,0.185,0.083,0.301,0.321,0.02,DET,1.0,0.2793,0.2793,34,0.2709,0.2684,0.145,-0.002535714285714286,0.2742725844461901,87.1,Below Avg (85-94),-0.0706,Platoon-weak overperformance (amplified),5159.0,1992,34,,False,Neutral,,,
663968,Jake Mangum,57,0.357,0.341,0.0,0.073,80.81951219512194,0.864,0.0,0.262,0.491,0.651,0.14,0.088,0.158,0.556,0.34,0.303,-0.037,PIT,1.0,,0.3,30,0.3,0.2932,0.145,0.0031758793969849245,0.276,87.6,Below Avg (85-94),-0.0706,Platoon-strength sell (dampened),465.0,1996,30,,False,Neutral,,,
673962,Josh Jung,80,0.357,0.576,0.017,0.203,91.55762711864406,0.92,0.231,0.288,0.323,0.424,0.22,0.088,0.175,0.5,0.396,0.403,0.007,TEX,1.05,0.3054,0.3054,28,0.3054,0.3224,0.1522,0.0017161716171617163,0.3154876441515651,105.2,Above Avg (100-119),-0.0707,Platoon-weak overperformance (amplified),1365.0,1998,28,,False,Neutral,Monitor,,
668885,Austin Martin,60,0.375,0.394,0.061,0.152,86.56363636363636,0.926,0.143,0.424,0.106,0.515,0.212,0.25,0.167,1.5,0.444,0.404,-0.04,MIN,1.0,,0.3,27,0.3,0.2876,0.145,-0.0023616236162361626,0.32035616438356157,101.7,Above Avg (100-119),-0.0733,Platoon-strength sell (dampened),485.0,1999,27,,False,Neutral,Monitor,,
664728,Kyle Isbel,71,0.333,0.356,0.067,0.133,85.69777777777777,0.944,0.3,0.333,0.35,0.449,0.204,0.056,0.239,0.235,0.337,0.323,-0.014,KC,1.0,0.2861,0.2861,29,0.2861,0.2886,0.145,0.002532818532818533,0.2735078397212543,86.8,Below Avg (85-94),-0.0815,,1554.0,1997,29,,False,Neutral,,,
646240,Rafael Devers,98,0.328,0.484,0.097,0.226,90.91451612903224,0.732,0.111,0.381,0.305,0.381,0.286,0.051,0.306,0.167,0.268,0.287,0.019,SF,0.91,0.3228,0.3228,30,0.3228,0.2958,0.1319,0.002064516129032258,0.3706611278952669,107.1,Above Avg (100-119),-0.0821,Platoon-weak overperformance (amplified),5012.0,1996,30,Second half fader (amplified),False,Neutral,,,
621043,Carlos Correa,97,0.353,0.406,0.087,0.174,89.32173913043478,0.857,0.1,0.319,0.312,0.464,0.145,0.124,0.165,0.75,0.358,0.369,0.011,HOU,1.0,0.3241,0.3241,32,0.3144,0.3168,0.145,0.0024373464373464372,0.3386270411495754,107.5,Above Avg (100-119),-0.0863,,5405.0,1994,32,,False,Slight sell,,Slight Regression Expected,
668804,Bryan Reynolds,102,0.339,0.424,0.102,0.203,91.5,0.877,0.214,0.39,0.247,0.458,0.237,0.167,0.245,0.68,0.367,0.37,0.003,PIT,1.0,0.3117,0.3117,31,0.3117,0.3136,0.145,0.001947494033412888,0.3499939577039275,111.1,Above Avg (100-119),-0.0877,Platoon-weak overperformance (amplified),4072.0,1995,31,,False,Slight sell,,Slight Regression Expected,
687263,Zach Neto,116,0.328,0.397,0.127,0.222,89.13492063492063,0.845,0.185,0.429,0.276,0.302,0.429,0.164,0.284,0.576,0.378,0.37,-0.008,LAA,1.0,0.2966,0.2966,25,0.2966,0.3026,0.145,-0.002,0.32744040404040403,103.9,Above Avg (100-119),-0.0883,,1567.0,2001,25,,False,Slight sell,Monitor,Slight Regression Expected,
624428,Adam Frazier,47,0.391,0.25,0.042,0.083,84.08333333333333,0.873,0.333,0.5,0.322,0.615,0.115,0.128,0.298,0.429,0.343,0.292,-0.051,LAA,1.0,0.2904,0.2904,35,0.273,0.2616,0.145,-0.0014065934065934065,0.28996357615894036,92.1,Below Avg (85-94),-0.0908,,4278.0,1991,35,,False,Slight sell,,Slight Regression Expected,
696100,Hunter Goodman,97,0.378,0.51,0.137,0.255,93.26666666666668,0.77,0.273,0.49,0.401,0.216,0.431,0.072,0.371,0.194,0.372,0.361,-0.011,COL,1.18,0.2993,0.2993,27,0.2993,0.3581,0.1711,-0.003107438016528926,0.3085761363636364,115.6,Above Avg (100-119),-0.0927,Platoon-weak overperformance (amplified),941.0,1999,27,,False,Slight sell,Monitor,Slight Regression Expected,
691718,Pete Crow-armstrong,96,0.323,0.46,0.063,0.127,88.06349206349206,0.853,0.053,0.46,0.454,0.438,0.297,0.052,0.26,0.2,0.277,0.277,0.0,CHC,1.0,0.2931,0.2931,24,0.2931,0.2946,0.145,0.0014957507082152975,0.30640985130111525,97.3,Average (95-99),-0.0958,Platoon-weak overperformance (amplified),1144.0,2002,24,,False,Slight sell,,Slight Regression Expected,
691781,Brady House,93,0.333,0.414,0.086,0.155,88.46724137931035,0.8,0.071,0.345,0.32,0.569,0.241,0.065,0.312,0.207,0.285,0.288,0.003,WSH,1.0,,0.3,23,0.3,0.2867,0.145,-0.0033368983957219253,0.284,90.2,Below Avg (85-94),-0.0992,Platoon-strength sell (dampened),336.0,2003,23,,False,Slight sell,,Slight Regression Expected,
650489,Willi Castro,74,0.39,0.405,0.071,0.143,87.96428571428571,0.786,0.083,0.405,0.367,0.405,0.286,0.068,0.351,0.192,0.297,0.285,-0.012,COL,1.18,0.2928,0.2928,29,0.2928,0.343,0.1711,-0.0025372168284789644,0.31211415220293726,116.9,Above Avg (100-119),-0.0994,,2644.0,1997,29,,False,Slight sell,,Slight Regression Expected,
678882,Ceddanne Rafaela,75,0.34,0.383,0.085,0.17,87.33829787234042,0.836,0.1,0.354,0.353,0.417,0.208,0.067,0.24,0.278,0.329,0.306,-0.023,BOS,1.0,0.2972,0.2972,26,0.2972,0.2941,0.145,-0.003096774193548387,0.28722453889334404,91.2,Below Avg (85-94),-0.1003,Platoon-strength sell (dampened),1299.0,2000,26,,False,Slight sell,,Slight Regression Expected,
676391,Ernie Clement,101,0.344,0.269,0.0,0.118,86.68064516129033,0.954,0.0,0.43,0.429,0.366,0.215,0.01,0.069,0.143,0.327,0.287,-0.04,TOR,1.0,0.3143,0.3143,30,0.3143,0.3167,0.145,0.0023812709030100335,0.28920146520146517,91.8,Below Avg (85-94),-0.1016,,1466.0,1996,30,,False,Slight sell,,Slight Regression Expected,
694208,Moisés Ballesteros,51,0.429,0.553,0.105,0.237,93.31052631578947,0.875,0.25,0.289,0.316,0.368,0.316,0.078,0.176,0.444,0.451,0.41,-0.041,CHC,1.0,,0.3,23,0.3,0.3033,0.145,0.0033103448275862072,0.334,106.0,Above Avg (100-119),-0.1041,,107.0,2003,23,,False,Slight sell,,Slight Regression Expected,
553993,Eugenio Suárez,96,0.316,0.211,0.088,0.14,84.63157894736842,0.766,0.214,0.467,0.274,0.383,0.233,0.094,0.281,0.333,0.345,0.305,-0.04,CIN,1.08,0.2882,0.2882,35,0.2709,0.2936,0.1566,0.0010131926121372031,0.32586740331491715,111.7,Above Avg (100-119),-0.106,,6692.0,1991,35,,False,Slight sell,,Slight Regression Expected,
694388,Joey Loperfido,62,0.389,0.333,0.056,0.139,88.78888888888889,0.747,0.0,0.361,0.316,0.667,0.139,0.097,0.306,0.316,0.305,0.27,-0.035,HOU,1.0,,0.3,27,0.3,0.2952,0.145,0.005160305343511451,0.27304918032786885,86.7,Below Avg (85-94),-0.1063,,417.0,1999,27,,False,Slight sell,,Slight Regression Expected,
608348,Carson Kelly,65,0.366,0.512,0.116,0.163,92.7,0.886,0.222,0.326,0.259,0.395,0.209,0.154,0.185,0.833,0.407,0.391,-0.016,CHC,1.0,0.2804,0.2804,32,0.272,0.2729,0.145,0.0008524590163934427,0.307483615819209,97.6,Average (95-99),-0.1098,Platoon-strength sell (dampened),2274.0,1994,32,Second half fader (amplified),False,Slight sell,Monitor,Slight Regression Expected,
592885,Christian Yelich,51,0.406,0.364,0.061,0.0,87.0939393939394,0.85,0.2,0.515,0.263,0.758,0.152,0.078,0.275,0.286,0.353,0.28,-0.073,MIL,1.0,0.3221,0.3221,35,0.3028,0.2946,0.145,0.0017777777777777779,0.3488416090509113,110.7,Above Avg (100-119),-0.1144,,7083.0,1991,35,Second half fader (amplified),False,Slight sell,,Slight Regression Expected,
669364,Xavier Edwards,108,0.375,0.444,0.062,0.136,90.25061728395062,0.935,0.059,0.333,0.203,0.463,0.207,0.12,0.12,1.0,0.384,0.368,-0.016,MIA,0.95,0.3469,0.3469,27,0.3469,0.3291,0.1377,-0.00048661800486618007,0.29433499005964214,88.8,Below Avg (85-94),-0.1146,Platoon-weak overperformance (amplified),1077.0,1999,27,,False,Slight sell,Monitor,Slight Regression Expected,
695506,Jac Caglianone,83,0.367,0.54,0.16,0.28,95.076,0.809,0.111,0.38,0.323,0.48,0.18,0.072,0.301,0.24,0.312,0.333,0.021,KC,1.0,,0.3,23,0.3,0.3013,0.145,0.0013029315960912053,0.32100000000000006,101.9,Above Avg (100-119),-0.1151,Platoon-strength sell (dampened),286.0,2003,23,,False,Slight sell,,Slight Regression Expected,
